id,state_code,div_no,month,tmax_f,tmin_f,pcpn_in,climdiv_id
3934,35,2,6,71.00,48.30,2.06,3502
3935,35,2,7,79.70,52.70,0.48,3502
3936,35,2,8,80.20,52.70,0.62,3502
3937,35,2,9,74.40,49.40,1.93,3502
3938,35,2,10,62.00,43.30,4.92,3502
3939,35,2,11,50.90,38.10,8.47,3502
3940,35,2,12,44.90,34.30,9.78,3502
3941,35,3,1,45.80,32.60,7.18,3503
3942,35,3,2,48.50,32.50,5.39,3503
3943,35,3,3,52.40,33.60,5.57,3503
3944,35,3,4,57.00,36.10,4.10,3503
3945,35,3,5,65.50,41.70,2.75,3503
3946,35,3,6,72.20,46.30,1.42,3503
3947,35,3,7,82.10,52.70,0.43,3503
3948,35,3,8,82.20,52.40,0.43,3503
3949,35,3,9,76.30,48.40,1.11,3503
3950,35,3,10,63.30,41.40,3.35,3503
3951,35,3,11,50.10,35.80,6.63,3503
3952,35,3,12,43.90,32.00,8.79,3503
3953,35,4,1,40.50,29.00,11.37,3504
3954,35,4,2,42.40,28.70,8.46,3504
3955,35,4,3,46.20,30.10,9.25,3504
3956,35,4,4,50.70,32.80,7.31,3504
3957,35,4,5,58.80,38.40,5.06,3504
3958,35,4,6,65.00,42.80,3.29,3504
3959,35,4,7,75.20,48.60,0.75,3504
3960,35,4,8,75.30,48.60,0.94,3504
3961,35,4,9,68.80,44.80,2.63,3504
3962,35,4,10,55.80,38.10,6.93,3504
3963,35,4,11,44.40,32.30,11.41,3504
3964,35,4,12,38.90,28.30,13.17,3504
3965,35,5,1,39.00,21.50,3.78,3505
3966,35,5,2,41.50,22.10,2.85,3505
3967,35,5,3,46.60,24.80,2.98,3505
3968,35,5,4,52.00,27.60,2.18,3505
3969,35,5,5,61.40,34.00,1.94,3505
3970,35,5,6,69.90,38.60,1.05,3505
3971,35,5,7,80.70,45.20,0.46,3505
3972,35,5,8,79.90,44.10,0.42,3505
3973,35,5,9,72.40,38.30,0.70,3505
3974,35,5,10,58.80,30.90,1.77,3505
3975,35,5,11,44.40,25.30,3.24,3505
3976,35,5,12,37.20,20.30,4.48,3505
3977,35,6,1,40.70,27.50,2.47,3506
3978,35,6,2,45.10,28.50,1.83,3506
3979,35,6,3,52.30,32.00,1.81,3506
3980,35,6,4,58.90,35.90,1.62,3506
3981,35,6,5,67.70,42.60,1.61,3506
3982,35,6,6,74.70,47.90,1.09,3506
3983,35,6,7,85.10,53.90,0.31,3506
3984,35,6,8,84.40,53.40,0.34,3506
3985,35,6,9,75.70,47.00,0.58,3506
3986,35,6,10,61.80,38.20,1.57,3506
3987,35,6,11,47.70,31.50,2.36,3506
3988,35,6,12,39.50,26.70,2.77,3506
3989,35,7,1,39.50,22.10,1.92,3507
3990,35,7,2,42.60,23.20,1.43,3507
3991,35,7,3,49.00,26.90,1.57,3507
3992,35,7,4,54.80,30.00,1.48,3507
3993,35,7,5,64.00,36.80,1.68,3507
3994,35,7,6,72.50,42.30,1.00,3507
3995,35,7,7,83.90,49.30,0.39,3507
3996,35,7,8,82.90,48.00,0.35,3507
3997,35,7,9,74.50,41.20,0.53,3507
3998,35,7,10,60.50,32.80,1.14,3507
3999,35,7,11,46.20,26.30,1.68,3507
4000,35,7,12,38.10,21.00,2.20,3507
4001,35,8,1,36.00,21.30,2.98,3508
4002,35,8,2,39.90,22.60,2.34,3508
4003,35,8,3,46.70,26.80,2.57,3508
4004,35,8,4,52.70,30.70,2.36,3508
4005,35,8,5,61.60,37.50,2.59,3508
4006,35,8,6,69.00,42.80,1.81,3508
4007,35,8,7,80.60,49.40,0.62,3508
4008,35,8,8,80.50,48.60,0.58,3508
4009,35,8,9,71.30,42.20,0.83,3508
4010,35,8,10,56.70,33.80,1.79,3508
4011,35,8,11,42.50,26.60,2.77,3508
4012,35,8,12,34.70,20.70,3.36,3508
4013,35,9,1,38.20,21.50,1.51,3509
4014,35,9,2,43.20,23.90,1.11,3509
4015,35,9,3,51.80,28.90,1.24,3509
4016,35,9,4,58.20,32.70,1.29,3509
4017,35,9,5,67.80,40.60,1.58,3509
4018,35,9,6,76.90,47.10,1.01,3509
4019,35,9,7,88.40,54.80,0.35,3509
4020,35,9,8,86.90,53.10,0.28,3509
4021,35,9,9,77.10,44.70,0.48,3509
4022,35,9,10,62.50,34.50,0.92,3509
4023,35,9,11,47.00,26.30,1.16,3509
4024,35,9,12,37.40,20.70,1.67,3509
4025,36,1,1,32.60,16.10,3.33,3601
4026,36,1,2,35.70,17.50,2.67,3601
4027,36,1,3,44.20,24.60,3.59,3601
4028,36,1,4,57.60,34.40,3.97,3601
4029,36,1,5,68.40,45.00,4.00,3601
4030,36,1,6,76.00,53.80,4.68,3601
4031,36,1,7,80.70,58.70,4.34,3601
4032,36,1,8,78.60,56.90,4.36,3601
4033,36,1,9,71.70,50.10,4.66,3601
4034,36,1,10,60.10,39.00,4.56,3601
4035,36,1,11,48.00,30.20,3.38,3601
4036,36,1,12,37.20,22.30,3.74,3601
4037,36,2,1,35.40,18.70,3.59,3602
4038,36,2,2,38.80,20.20,2.79,3602
4039,36,2,3,47.20,27.30,3.92,3602
4040,36,2,4,60.40,37.10,4.08,3602
4041,36,2,5,70.60,47.40,4.13,3602
4042,36,2,6,78.50,56.40,4.75,3602
4043,36,2,7,83.20,61.30,4.93,3602
4044,36,2,8,81.10,59.40,4.66,3602
4045,36,2,9,74.20,52.30,4.97,3602
4046,36,2,10,62.60,40.90,4.56,3602
4047,36,2,11,50.60,31.90,3.60,3602
4048,36,2,12,40.20,24.20,4.09,3602
4049,36,3,1,38.90,22.10,3.35,3603
4050,36,3,2,42.00,23.60,2.70,3603
4051,36,3,3,50.60,30.60,3.97,3603
4052,36,3,4,63.20,40.20,3.76,3603
4053,36,3,5,72.90,50.30,3.87,3603
4054,36,3,6,81.20,59.70,4.41,3603
4055,36,3,7,85.80,64.70,4.76,3603
4056,36,3,8,83.90,62.80,4.42,3603
4057,36,3,9,77.00,55.60,4.71,3603
4058,36,3,10,65.20,43.90,4.21,3603
4059,36,3,11,53.80,34.50,3.30,3603
4060,36,3,12,43.70,27.00,3.96,3603
4061,36,4,1,38.40,21.70,3.08,3604
4062,36,4,2,41.80,23.30,2.57,3604
4063,36,4,3,50.80,30.40,3.77,3604
4064,36,4,4,63.40,40.30,3.71,3604
4065,36,4,5,72.80,50.10,4.07,3604
4066,36,4,6,81.20,59.20,4.14,3604
4067,36,4,7,85.50,63.80,4.19,3604
4068,36,4,8,83.60,62.00,3.71,3604
4069,36,4,9,76.60,54.90,4.61,3604
4070,36,4,10,65.00,43.50,3.79,3604
4071,36,4,11,53.10,33.90,3.18,3604
4072,36,4,12,42.70,26.50,3.48,3604
4073,36,5,1,34.70,19.20,3.12,3605
4074,36,5,2,38.10,20.50,2.50,3605
4075,36,5,3,47.20,27.60,3.50,3605
4076,36,5,4,60.60,37.40,3.80,3605
4077,36,5,5,70.90,47.70,4.01,3605
4078,36,5,6,78.80,56.90,4.23,3605
4079,36,5,7,83.20,61.30,4.29,3605
4080,36,5,8,81.20,59.70,3.92,3605
4081,36,5,9,74.20,52.70,4.56,3605
4082,36,5,10,62.30,41.40,3.93,3605
4083,36,5,11,49.90,32.30,3.23,3605
4084,36,5,12,39.10,24.70,3.40,3605
4085,36,6,1,31.50,15.40,2.86,3606
4086,36,6,2,34.50,16.60,2.30,3606
4087,36,6,3,43.10,23.40,3.18,3606
4088,36,6,4,56.60,33.20,3.71,3606
4089,36,6,5,68.10,44.10,3.80,3606
4090,36,6,6,75.90,53.20,4.16,3606
4091,36,6,7,80.00,57.60,4.17,3606
4092,36,6,8,78.30,56.00,4.07,3606
4093,36,6,9,71.30,49.30,4.33,3606
4094,36,6,10,59.10,38.50,4.03,3606
4095,36,6,11,46.70,29.90,3.08,3606
4096,36,6,12,36.10,21.70,3.09,3606
4097,36,7,1,32.90,17.10,3.12,3607
4098,36,7,2,36.40,18.10,2.53,3607
4099,36,7,3,45.60,25.00,3.36,3607
4100,36,7,4,59.10,35.20,3.82,3607
4101,36,7,5,69.80,45.10,4.06,3607
4102,36,7,6,77.20,53.90,4.30,3607
4103,36,7,7,81.10,58.10,4.30,3607
4104,36,7,8,79.60,56.70,3.88,3607
4105,36,7,9,72.50,50.20,4.20,3607
4106,36,7,10,60.80,39.40,3.72,3607
4107,36,7,11,48.10,30.50,3.31,3607
4108,36,7,12,37.30,23.00,3.32,3607
4109,36,8,1,36.00,19.70,2.92,3608
4110,36,8,2,39.40,21.20,2.51,3608
4111,36,8,3,48.30,27.60,3.48,3608
4112,36,8,4,61.50,37.60,3.69,3608
4113,36,8,5,71.30,47.30,4.16,3608
4114,36,8,6,79.10,56.00,4.11,3608
4115,36,8,7,83.10,60.20,3.95,3608
4116,36,8,8,81.50,58.60,3.65,3608
4117,36,8,9,74.50,51.70,4.06,3608
4118,36,8,10,63.00,40.80,3.38,3608
4119,36,8,11,50.70,31.80,3.06,3608
4120,36,8,12,40.10,24.50,3.27,3608
4121,36,9,1,36.00,19.60,3.38,3609
4122,36,9,2,39.50,21.30,2.82,3609
4123,36,9,3,48.60,28.20,3.59,3609
4124,36,9,4,61.90,37.60,3.82,3609
4125,36,9,5,71.40,47.20,4.25,3609
4126,36,9,6,78.80,56.00,4.59,3609
4127,36,9,7,82.40,60.10,4.50,3609
4128,36,9,8,81.00,58.80,3.96,3609
4129,36,9,9,74.70,52.10,3.83,3609
4130,36,9,10,63.10,41.10,3.28,3609
4131,36,9,11,50.80,32.00,3.18,3609
4132,36,9,12,40.40,24.90,3.45,3609
4133,36,10,1,32.30,16.60,3.35,3610
4134,36,10,2,35.30,17.40,2.56,3610
4135,36,10,3,44.50,24.30,3.31,3610
4136,36,10,4,58.10,34.30,3.91,3610
4137,36,10,5,69.30,44.30,4.01,3610
4138,36,10,6,76.80,53.30,4.64,3610
4139,36,10,7,80.40,57.40,4.56,3610
4140,36,10,8,79.00,56.00,3.94,3610
4141,36,10,9,72.30,49.70,4.09,3610
4142,36,10,10,60.40,39.30,3.99,3610
4143,36,10,11,47.60,30.70,3.54,3610
4144,36,10,12,36.90,22.80,3.54,3610
4145,37,1,1,37.50,20.60,3.94,3701
4146,37,1,2,39.60,21.90,3.46,3701
4147,37,1,3,46.70,28.60,4.81,3701
4148,37,1,4,57.80,37.60,4.42,3701
4149,37,1,5,67.90,47.20,3.55,3701
4150,37,1,6,76.40,56.60,3.96,3701
4151,37,1,7,81.90,62.80,3.37,3701
4152,37,1,8,80.60,61.50,3.86,3701
4153,37,1,9,73.80,54.20,4.08,3701
4154,37,1,10,62.80,43.50,4.76,3701
4155,37,1,11,52.30,34.60,4.14,3701
4156,37,1,12,42.70,26.40,4.78,3701
4157,38,1,1,50.80,30.60,5.74,3801
4158,38,1,2,54.90,33.30,4.92,3801
4159,38,1,3,62.20,39.30,5.54,3801
4160,38,1,4,71.20,46.50,5.20,3801
4161,38,1,5,77.70,55.00,4.95,3801
4162,38,1,6,83.80,63.00,5.57,3801
4163,38,1,7,86.70,66.70,5.60,3801
4164,38,1,8,85.20,65.90,6.22,3801
4165,38,1,9,80.00,60.10,5.30,3801
4166,38,1,10,70.90,49.00,4.72,3801
4167,38,1,11,61.20,38.70,5.01,3801
4168,38,1,12,53.10,33.50,6.08,3801
4169,38,2,1,52.90,31.90,4.31,3802
4170,38,2,2,57.00,34.50,3.89,3802
4171,38,2,3,64.60,40.70,4.60,3802
4172,38,2,4,73.40,48.10,3.92,3802
4173,38,2,5,80.40,56.90,3.79,3802
4174,38,2,6,86.90,65.30,4.34,3802
4175,38,2,7,90.20,69.00,4.10,3802
4176,38,2,8,88.40,68.10,4.51,3802
4177,38,2,9,82.80,61.90,3.87,3802
4178,38,2,10,73.20,50.20,3.49,3802
4179,38,2,11,63.10,39.60,3.75,3802
4180,38,2,12,55.20,34.30,4.56,3802
4181,38,3,1,54.10,31.80,3.69,3803
4182,38,3,2,58.20,34.60,3.27,3803
4183,38,3,3,65.70,40.70,3.88,3803
4184,38,3,4,74.70,48.50,3.29,3803
4185,38,3,5,81.50,57.10,3.32,3803
4186,38,3,6,87.90,65.60,4.09,3803
4187,38,3,7,91.10,69.30,3.99,3803
4188,38,3,8,89.10,68.30,4.37,3803
4189,38,3,9,83.70,62.20,3.82,3803
4190,38,3,10,74.30,50.10,3.20,3803
4191,38,3,11,64.20,39.60,3.16,3803
4192,38,3,12,56.50,34.20,3.82,3803
4193,38,4,1,56.90,34.50,3.50,3804
4194,38,4,2,60.30,37.10,3.26,3804
4195,38,4,3,67.40,42.80,3.54,3804
4196,38,4,4,75.70,50.40,3.27,3804
4197,38,4,5,82.50,58.90,3.71,3804
4198,38,4,6,88.40,67.40,4.88,3804
4199,38,4,7,91.30,70.90,5.44,3804
4200,38,4,8,89.40,69.90,5.75,3804
4201,38,4,9,84.50,64.40,5.35,3804
4202,38,4,10,76.10,52.70,3.78,3804
4203,38,4,11,66.80,42.40,3.13,3804
4204,38,4,12,59.50,36.90,3.67,3804
4205,38,5,1,55.50,33.80,4.03,3805
4206,38,5,2,59.60,36.50,3.76,3805
4207,38,5,3,67.20,42.50,4.33,3805
4208,38,5,4,75.70,49.70,3.17,3805
4209,38,5,5,82.90,58.30,3.31,3805
4210,38,5,6,89.00,66.50,4.53,3805
4211,38,5,7,92.10,70.10,4.26,3805
4212,38,5,8,90.20,69.20,4.43,3805
4213,38,5,9,84.90,63.00,3.75,3805
4214,38,5,10,75.40,51.60,3.08,3805
4215,38,5,11,65.30,41.00,3.31,3805
4216,38,5,12,57.70,35.70,4.28,3805
4217,38,6,1,57.30,34.70,3.68,3806
4218,38,6,2,61.10,37.30,3.48,3806
4219,38,6,3,68.30,43.30,3.74,3806
4220,38,6,4,76.60,50.60,3.16,3806
4221,38,6,5,83.50,59.20,3.52,3806
4222,38,6,6,89.10,67.20,4.97,3806
4223,38,6,7,92.10,70.70,5.06,3806
4224,38,6,8,90.30,69.80,5.09,3806
4225,38,6,9,85.20,64.20,4.35,3806
4226,38,6,10,76.50,52.60,3.43,3806
4227,38,6,11,66.80,42.20,2.92,3806
4228,38,6,12,59.50,36.90,3.75,3806
4229,38,7,1,59.70,37.00,3.55,3807
4230,38,7,2,63.20,39.70,3.36,3807
4231,38,7,3,69.60,45.50,3.57,3807
4232,38,7,4,77.00,52.30,3.25,3807
4233,38,7,5,83.90,60.80,3.34,3807
4234,38,7,6,89.00,68.50,5.37,3807
4235,38,7,7,91.80,71.80,5.66,3807
4236,38,7,8,90.10,71.10,6.00,3807
4237,38,7,9,85.50,66.20,4.73,3807
4238,38,7,10,77.70,55.30,3.84,3807
4239,38,7,11,68.70,44.80,2.82,3807
4240,38,7,12,61.90,39.50,3.48,3807
4241,39,1,1,29.90,8.40,0.37,3901
4242,39,1,2,33.50,11.40,0.52,3901
4243,39,1,3,44.90,20.90,0.81,3901
4244,39,1,4,56.50,30.50,1.67,3901
4245,39,1,5,67.10,41.20,3.06,3901
4246,39,1,6,77.50,51.40,3.06,3901
4247,39,1,7,86.10,57.50,2.33,3901
4248,39,1,8,85.20,55.10,1.67,3901
4249,39,1,9,75.30,45.10,1.25,3901
4250,39,1,10,59.00,32.30,1.44,3901
4251,39,1,11,44.00,20.40,0.51,3901
4252,39,1,12,32.80,11.00,0.44,3901
4253,39,2,1,24.20,4.90,0.41,3902
4254,39,2,2,28.70,8.70,0.57,3902
4255,39,2,3,41.50,19.80,0.82,3902
4256,39,2,4,55.80,30.70,1.65,3902
4257,39,2,5,67.70,42.50,3.02,3902
4258,39,2,6,77.70,53.40,3.41,3902
4259,39,2,7,84.50,58.70,2.86,3902
4260,39,2,8,83.10,56.40,2.20,3902
4261,39,2,9,73.80,46.80,1.72,3902
4262,39,2,10,57.60,33.70,1.71,3902
4263,39,2,11,41.10,20.60,0.54,3902
4264,39,2,12,28.40,10.00,0.51,3902
4265,39,3,1,20.90,2.70,0.58,3903
4266,39,3,2,25.80,6.70,0.63,3903
4267,39,3,3,38.80,19.30,1.00,3903
4268,39,3,4,54.40,31.40,2.03,3903
4269,39,3,5,67.60,44.00,3.14,3903
4270,39,3,6,77.30,55.00,3.80,3903
4271,39,3,7,82.20,59.70,3.54,3903
4272,39,3,8,80.30,57.10,2.54,3903
4273,39,3,9,72.20,47.80,2.36,3903
4274,39,3,10,56.80,34.60,2.14,3903
4275,39,3,11,39.80,20.90,0.76,3903
4276,39,3,12,26.00,9.00,0.66,3903
4277,39,4,1,36.30,13.10,0.62,3904
4278,39,4,2,37.40,13.50,0.81,3904
4279,39,4,3,46.60,21.50,1.15,3904
4280,39,4,4,53.70,28.80,2.33,3904
4281,39,4,5,63.10,38.60,3.75,3904
4282,39,4,6,74.30,48.00,3.28,3904
4283,39,4,7,82.30,54.60,2.85,3904
4284,39,4,8,81.00,52.50,2.06,3904
4285,39,4,9,72.00,43.60,1.52,3904
4286,39,4,10,57.40,31.60,1.67,3904
4287,39,4,11,45.10,21.30,0.75,3904
4288,39,4,12,36.50,14.00,0.64,3904
4289,39,5,1,35.30,12.70,0.42,3905
4290,39,5,2,38.60,15.00,0.56,3905
4291,39,5,3,49.40,24.10,1.05,3905
4292,39,5,4,58.70,32.40,2.14,3905
4293,39,5,5,68.60,43.00,3.33,3905
4294,39,5,6,79.50,53.20,3.20,3905
4295,39,5,7,87.80,59.70,2.35,3905
4296,39,5,8,86.80,57.70,1.76,3905
4297,39,5,9,77.50,47.60,1.35,3905
4298,39,5,10,61.80,34.60,1.55,3905
4299,39,5,11,47.60,23.10,0.56,3905
4300,39,5,12,37.00,14.40,0.45,3905
4301,39,6,1,29.10,8.40,0.43,3906
4302,39,6,2,33.60,12.00,0.61,3906
4303,39,6,3,45.70,22.20,0.92,3906
4304,39,6,4,58.20,32.30,2.08,3906
4305,39,6,5,69.30,43.90,3.24,3906
4306,39,6,6,79.70,54.80,3.48,3906
4307,39,6,7,87.30,60.60,2.67,3906
4308,39,6,8,85.60,58.40,2.22,3906
4309,39,6,9,76.90,48.60,1.71,3906
4310,39,6,10,60.90,35.30,1.68,3906
4311,39,6,11,45.00,22.40,0.57,3906
4312,39,6,12,32.40,12.30,0.48,3906
4313,39,7,1,23.60,5.00,0.56,3907
4314,39,7,2,28.80,9.00,0.69,3907
4315,39,7,3,41.30,21.00,1.15,3907
4316,39,7,4,55.90,32.40,2.42,3907
4317,39,7,5,68.30,44.80,3.37,3907
4318,39,7,6,78.20,55.60,3.97,3907
4319,39,7,7,83.50,60.40,3.32,3907
4320,39,7,8,81.10,58.00,2.93,3907
4321,39,7,9,73.40,48.70,2.56,3907
4322,39,7,10,58.40,35.30,2.09,3907
4323,39,7,11,41.90,21.80,0.84,3907
4324,39,7,12,28.30,10.60,0.68,3907
4325,39,8,1,33.70,12.20,0.45,3908
4326,39,8,2,37.40,15.00,0.63,3908
4327,39,8,3,48.40,24.10,1.12,3908
4328,39,8,4,58.70,33.20,2.56,3908
4329,39,8,5,69.40,44.40,3.57,3908
4330,39,8,6,80.10,55.00,3.72,3908
4331,39,8,7,87.80,61.00,2.67,3908
4332,39,8,8,85.90,59.00,2.44,3908
4333,39,8,9,77.50,49.30,1.91,3908
4334,39,8,10,62.10,36.10,1.70,3908
4335,39,8,11,47.40,24.10,0.68,3908
4336,39,8,12,35.90,15.10,0.53,3908
4337,39,9,1,27.90,8.90,0.55,3909
4338,39,9,2,33.20,12.80,0.78,3909
4339,39,9,3,45.50,23.80,1.32,3909
4340,39,9,4,58.60,34.50,2.88,3909
4341,39,9,5,70.30,46.40,3.71,3909
4342,39,9,6,80.50,57.60,4.02,3909
4343,39,9,7,85.60,62.10,3.10,3909
4344,39,9,8,82.90,59.90,3.17,3909
4345,39,9,9,75.60,50.50,2.81,3909
4346,39,9,10,61.10,37.20,2.16,3909
4347,39,9,11,45.10,23.90,1.00,3909
4348,39,9,12,31.60,13.50,0.74,3909
4349,40,1,1,47.00,27.90,4.67,4001
4350,40,1,2,51.40,30.90,4.73,4001
4351,40,1,3,59.90,37.10,5.01,4001
4352,40,1,4,69.80,44.60,4.74,4001
4353,40,1,5,77.10,53.50,4.25,4001
4354,40,1,6,83.60,61.50,4.75,4001
4355,40,1,7,86.40,65.50,4.90,4001
4356,40,1,8,85.70,64.40,3.92,4001
4357,40,1,9,80.70,58.00,3.84,4001
4358,40,1,10,70.40,46.40,3.32,4001
4359,40,1,11,59.10,35.90,4.12,4001
4360,40,1,12,49.90,30.90,5.19,4001
4361,40,2,1,46.20,27.60,5.21,4002
4362,40,2,2,50.50,30.60,5.27,4002
4363,40,2,3,59.10,37.20,5.56,4002
4364,40,2,4,68.80,44.90,5.35,4002
4365,40,2,5,76.00,53.90,4.79,4002
4366,40,2,6,82.70,61.30,5.13,4002
4367,40,2,7,85.60,65.40,5.15,4002
4368,40,2,8,85.10,63.90,4.06,4002
4369,40,2,9,79.90,57.40,4.22,4002
4370,40,2,10,69.90,46.00,3.52,4002
4371,40,2,11,58.40,36.20,4.48,4002
4372,40,2,12,49.30,30.70,6.09,4002
4373,40,3,1,48.10,28.40,4.58,4003
4374,40,3,2,52.70,31.60,4.92,4003
4375,40,3,3,61.60,38.10,5.23,4003
4376,40,3,4,71.50,45.90,5.08,4003
4377,40,3,5,78.80,55.40,5.07,4003
4378,40,3,6,85.80,63.60,4.68,4003
4379,40,3,7,88.90,67.50,4.59,4003
4380,40,3,8,88.50,65.70,3.85,4003
4381,40,3,9,82.90,58.70,3.84,4003
4382,40,3,10,72.40,46.90,3.74,4003
4383,40,3,11,60.50,36.80,4.02,4003
4384,40,3,12,51.10,31.30,5.39,4003
4385,40,4,1,47.80,29.60,4.18,4004
4386,40,4,2,52.60,33.10,4.69,4004
4387,40,4,3,61.70,40.10,5.43,4004
4388,40,4,4,71.80,48.30,5.38,4004
4389,40,4,5,79.70,58.20,5.43,4004
4390,40,4,6,87.00,66.40,4.48,4004
4391,40,4,7,89.80,69.70,4.30,4004
4392,40,4,8,89.20,67.80,3.58,4004
4393,40,4,9,83.60,60.60,3.66,4004
4394,40,4,10,73.00,48.60,3.75,4004
4395,40,4,11,60.50,38.90,4.41,4004
4396,40,4,12,50.80,32.50,5.23,4004
4397,41,1,1,53.20,25.60,0.62,4101
4398,41,1,2,57.50,28.70,0.56,4101
4399,41,1,3,66.00,36.20,1.12,4101
4400,41,1,4,74.20,43.30,1.29,4101
4401,41,1,5,82.50,53.70,2.30,4101
4402,41,1,6,90.80,63.10,2.62,4101
4403,41,1,7,93.20,66.80,2.33,4101
4404,41,1,8,91.60,65.40,2.48,4101
4405,41,1,9,84.40,58.00,2.05,4101
4406,41,1,10,74.30,46.10,1.68,4101
4407,41,1,11,62.40,34.30,0.77,4101
4408,41,1,12,53.30,26.70,0.73,4101
4409,41,2,1,56.00,30.00,0.93,4102
4410,41,2,2,60.20,33.40,1.11,4102
4411,41,2,3,68.70,41.60,1.58,4102
4412,41,2,4,77.30,48.60,1.94,4102
4413,41,2,5,84.90,58.90,3.31,4102
4414,41,2,6,92.30,67.40,3.28,4102
4415,41,2,7,96.00,71.00,2.13,4102
4416,41,2,8,95.10,69.90,2.39,4102
4417,41,2,9,87.20,62.20,2.69,4102
4418,41,2,10,77.40,51.00,2.19,4102
4419,41,2,11,65.60,39.60,1.38,4102
4420,41,2,12,56.60,31.60,1.03,4102
4421,41,3,1,57.10,34.20,2.16,4103
4422,41,3,2,61.30,38.10,2.40,4103
4423,41,3,3,68.80,45.80,3.12,4103
4424,41,3,4,76.60,52.60,3.07,4103
4425,41,3,5,83.60,61.90,4.51,4103
4426,41,3,6,91.00,69.40,3.77,4103
4427,41,3,7,95.20,72.80,2.17,4103
4428,41,3,8,95.60,72.20,2.51,4103
4429,41,3,9,88.50,65.10,3.15,4103
4430,41,3,10,78.60,54.30,3.94,4103
4431,41,3,11,67.00,44.00,2.62,4103
4432,41,3,12,58.60,35.90,2.51,4103
4433,41,4,1,58.70,37.30,4.15,4104
4434,41,4,2,62.90,41.20,3.80,4104
4435,41,4,3,70.10,47.80,4.24,4104
4436,41,4,4,77.10,54.20,4.07,4104
4437,41,4,5,83.90,62.80,4.76,4104
4438,41,4,6,90.30,69.90,4.41,4104
4439,41,4,7,93.60,72.60,3.21,4104
4440,41,4,8,94.30,72.10,3.37,4104
4441,41,4,9,88.70,66.10,3.86,4104
4442,41,4,10,79.30,55.10,4.75,4104
4443,41,4,11,68.20,45.80,4.18,4104
4444,41,4,12,60.40,39.00,4.61,4104
4445,41,5,1,60.70,31.80,0.55,4105
4446,41,5,2,65.80,35.90,0.44,4105
4447,41,5,3,73.40,42.10,0.44,4105
4448,41,5,4,81.40,49.00,0.51,4105
4449,41,5,5,89.00,58.40,1.10,4105
4450,41,5,6,95.20,66.50,1.51,4105
4451,41,5,7,94.20,68.40,2.01,4105
4452,41,5,8,93.30,67.40,1.80,4105
4453,41,5,9,87.30,61.50,1.83,4105
4454,41,5,10,80.00,50.90,1.13,4105
4455,41,5,11,69.00,39.30,0.56,4105
4456,41,5,12,60.90,32.50,0.53,4105
4457,41,6,1,60.60,35.00,1.17,4106
4458,41,6,2,65.20,38.90,1.27,4106
4459,41,6,3,72.30,46.50,1.78,4106
4460,41,6,4,80.00,52.90,1.79,4106
4461,41,6,5,86.40,62.40,3.16,4106
4462,41,6,6,92.20,69.10,2.73,4106
4463,41,6,7,94.60,71.20,1.79,4106
4464,41,6,8,94.80,70.60,2.20,4106
4465,41,6,9,88.20,64.30,2.83,4106
4466,41,6,10,79.70,54.70,2.54,4106
4467,41,6,11,68.80,44.00,1.54,4106
4468,41,6,12,61.50,36.00,1.19,4106
4469,41,7,1,64.10,42.00,2.37,4107
4470,41,7,2,68.00,46.10,1.96,4107
4471,41,7,3,74.20,52.70,2.71,4107
4472,41,7,4,80.60,58.50,2.64,4107
4473,41,7,5,86.80,66.70,4.13,4107
4474,41,7,6,92.40,72.10,3.57,4107
4475,41,7,7,95.00,73.80,2.42,4107
4476,41,7,8,96.20,73.60,2.69,4107
4477,41,7,9,90.80,68.90,3.90,4107
4478,41,7,10,83.10,59.80,3.71,4107
4479,41,7,11,72.90,50.60,2.67,4107
4480,41,7,12,65.60,43.50,2.41,4107
4481,41,8,1,63.60,44.10,3.99,4108
4482,41,8,2,67.20,48.20,2.80,4108
4483,41,8,3,73.00,54.20,3.31,4108
4484,41,8,4,78.80,59.90,3.52,4108
4485,41,8,5,85.20,67.60,4.61,4108
4486,41,8,6,90.40,73.20,5.23,4108
4487,41,8,7,92.50,74.90,4.12,4108
4488,41,8,8,93.40,74.70,4.71,4108
4489,41,8,9,89.30,70.50,5.38,4108
4490,41,8,10,82.20,61.20,4.77,4108
4491,41,8,11,72.60,52.20,4.06,4108
4492,41,8,12,65.60,45.90,3.82,4108
4493,41,9,1,67.60,44.40,1.09,4109
4494,41,9,2,72.50,48.90,1.03,4109
4495,41,9,3,78.70,55.60,1.63,4109
4496,41,9,4,85.40,61.00,1.55,4109
4497,41,9,5,90.90,68.70,2.84,4109
4498,41,9,6,95.90,73.40,2.44,4109
4499,41,9,7,97.50,74.40,2.18,4109
4500,41,9,8,98.30,74.50,1.89,4109
4501,41,9,9,92.40,70.30,3.87,4109
4502,41,9,10,85.70,62.40,2.10,4109
4503,41,9,11,75.80,53.00,1.35,4109
4504,41,9,12,68.60,45.70,1.19,4109
4505,41,10,1,70.70,50.10,0.98,4110
4506,41,10,2,75.20,54.50,0.97,4110
4507,41,10,3,80.30,60.00,1.33,4110
4508,41,10,4,85.80,65.20,1.42,4110
4509,41,10,5,90.50,71.40,2.26,4110
4510,41,10,6,94.70,75.30,2.88,4110
4511,41,10,7,95.90,76.10,2.15,4110
4512,41,10,8,97.10,76.10,1.86,4110
4513,41,10,9,92.30,72.80,4.95,4110
4514,41,10,10,87.10,66.00,2.78,4110
